user_id,start_date,end_date,plan_type
user_22134,2023-09-27,2023-10-26,pro
user_18304,2023-08-20,2023-09-18,basic
user_24204,2023-12-20,2024-01-18,basic
user_12040,2023-07-26,2023-08-24,pro
user_5093,2023-07-16,2023-08-14,premium
user_4215,2023-11-13,2023-12-12,pro
user_7617,2023-10-27,2023-11-25,premium
user_15554,2023-10-23,2023-11-21,premium
user_25205,2023-08-26,2023-09-24,premium
user_1629,2023-11-27,2023-12-26,pro
user_13560,2023-08-21,2023-09-19,premium
user_28594,2023-11-09,2023-12-08,premium
user_10866,2023-11-26,2023-12-25,pro
user_17981,2023-06-16,2023-07-15,pro
user_14469,2023-10-16,2023-11-14,premium
user_21165,2023-02-20,2023-03-21,pro
user_29606,2023-11-23,2023-12-22,basic
user_1464,2023-02-24,2023-03-25,premium
user_12335,2023-10-26,2023-11-24,basic
user_27252,2023-12-19,2024-01-17,pro
user_13898,2023-10-15,2023-11-13,basic
user_18517,2023-05-24,2023-06-22,pro
user_14028,2023-04-03,2023-05-02,premium
user_5912,2023-12-08,2024-01-06,premium
user_17768,2023-10-14,2023-11-12,premium
user_16622,2023-12-06,2024-01-04,pro
user_12931,2023-07-29,2023-08-27,premium
user_21253,2023-09-17,2023-10-16,pro
user_28237,2023-06-12,2023-07-11,pro
user_309,2023-06-29,2023-07-28,pro
user_16529,2023-07-10,2023-08-08,pro
user_15646,2023-05-27,2023-06-25,premium
user_5844,2023-11-02,2023-12-01,premium
user_4112,2023-10-19,2023-11-17,pro
user_27482,2023-11-15,2023-12-14,premium
user_11921,2023-07-25,2023-08-23,basic
user_14104,2023-12-12,2024-01-10,pro
user_22310,2023-07-19,2023-08-17,basic
user_21649,2023-11-08,2023-12-07,premium
user_29031,2023-07-09,2023-08-07,basic
user_10608,2023-05-05,2023-06-03,premium
user_1861,2023-10-24,2023-11-22,premium
user_29298,2023-04-15,2023-05-14,premium
user_27551,2023-08-25,2023-09-23,basic
user_22354,2023-12-12,2024-01-10,premium
user_21237,2023-12-10,2024-01-08,pro
user_9598,2023-11-06,2023-12-05,premium
user_13972,2023-03-25,2023-04-23,premium
user_28033,2023-09-18,2023-10-17,premium
user_12263,2023-10-22,2023-11-20,basic
user_11220,2023-06-23,2023-07-22,premium
user_25382,2023-12-05,2024-01-03,premium
user_16939,2023-11-23,2023-12-22,pro
user_10573,2023-11-08,2023-12-07,basic
user_1369,2023-10-14,2023-11-12,basic
user_4984,2023-09-02,2023-10-01,premium
user_24177,2023-10-11,2023-11-09,basic
user_24782,2023-05-10,2023-06-08,pro
user_9693,2023-04-26,2023-05-25,basic
user_23892,2023-11-28,2023-12-27,pro
user_5847,2023-09-13,2023-10-12,basic
user_12599,2023-07-01,2023-07-30,pro
user_25462,2023-11-27,2023-12-26,basic
user_7320,2023-12-24,2024-01-22,pro
user_3674,2023-10-19,2023-11-17,basic
user_20705,2023-06-10,2023-07-09,basic
user_13314,2023-06-11,2023-07-10,premium
user_1892,2023-09-25,2023-10-24,pro
user_7880,2023-10-10,2023-11-08,basic
user_18774,2023-04-15,2023-05-14,pro
user_2982,2023-10-23,2023-11-21,premium
user_20231,2023-10-18,2023-11-16,basic
user_8328,2023-12-11,2024-01-09,pro
user_14860,2023-04-14,2023-05-13,premium
user_23620,2023-12-09,2024-01-07,pro
user_12531,2023-11-05,2023-12-04,premium
user_18419,2023-11-08,2023-12-07,premium
user_24917,2023-05-23,2023-06-21,basic
user_9924,2023-09-28,2023-10-27,basic
user_6611,2023-10-11,2023-11-09,premium
user_26665,2023-08-06,2023-09-04,premium
user_11377,2023-11-13,2023-12-12,premium
user_6339,2023-08-25,2023-09-23,basic
user_18321,2023-11-19,2023-12-18,premium
user_29814,2023-11-15,2023-12-14,pro
user_8665,2023-08-11,2023-09-09,basic
user_12729,2023-10-13,2023-11-11,basic
user_14004,2023-10-23,2023-11-21,pro
user_29683,2023-10-28,2023-11-26,basic
user_17423,2023-08-18,2023-09-16,premium
user_4505,2023-05-22,2023-06-20,premium
user_9951,2023-03-14,2023-04-12,pro
user_1474,2023-02-21,2023-03-22,pro
user_8564,2023-08-13,2023-09-11,pro
user_6797,2023-10-09,2023-11-07,basic
user_20240,2023-09-26,2023-10-25,basic
user_26565,2023-11-07,2023-12-06,basic
user_22956,2023-11-26,2023-12-25,basic
user_11665,2023-11-13,2023-12-12,premium
user_17386,2023-07-17,2023-08-15,basic
user_19427,2023-10-18,2023-11-16,basic
user_13600,2023-08-30,2023-09-28,pro
user_10849,2023-09-18,2023-10-17,pro
user_1896,2023-08-25,2023-09-23,premium
user_4683,2023-07-28,2023-08-26,premium
user_12878,2023-03-21,2023-04-19,basic
user_24041,2023-07-02,2023-07-31,premium
user_3687,2023-08-07,2023-09-05,premium
user_13881,2023-09-13,2023-10-12,premium
user_26871,2023-11-24,2023-12-23,pro
user_19120,2023-10-17,2023-11-15,pro
user_24967,2023-09-22,2023-10-21,premium
user_239,2023-07-15,2023-08-13,premium
user_9688,2023-10-15,2023-11-13,premium
user_242,2023-07-04,2023-08-02,premium
user_28704,2023-07-24,2023-08-22,pro
user_19421,2023-11-03,2023-12-02,pro
user_4119,2023-11-30,2023-12-29,premium
user_434,2023-05-27,2023-06-25,pro
user_2259,2023-07-03,2023-08-01,basic
user_11403,2023-10-22,2023-11-20,premium
user_17058,2023-08-26,2023-09-24,pro
user_23253,2023-04-18,2023-05-17,pro
user_17537,2023-12-22,2024-01-20,basic
user_21822,2023-06-04,2023-07-03,basic
user_9593,2023-11-04,2023-12-03,basic
user_13452,2023-06-27,2023-07-26,premium
user_16803,2023-09-02,2023-10-01,premium
user_29104,2023-08-03,2023-09-01,premium
user_4131,2023-10-15,2023-11-13,pro
user_15600,2023-12-31,2024-01-29,basic
user_26248,2023-12-21,2024-01-19,pro
user_1504,2023-09-19,2023-10-18,pro
user_23914,2023-04-01,2023-04-30,premium
user_2338,2023-06-20,2023-07-19,pro
user_11675,2023-05-05,2023-06-03,basic
user_8940,2023-08-10,2023-09-08,premium
user_20698,2023-11-17,2023-12-16,basic
user_3567,2023-09-08,2023-10-07,basic
user_18166,2023-11-17,2023-12-16,premium
user_17951,2023-09-24,2023-10-23,pro
user_13229,2023-05-30,2023-06-28,basic
user_25681,2023-06-27,2023-07-26,basic
user_22728,2023-12-15,2024-01-13,pro
user_9083,2023-08-08,2023-09-06,pro
user_14458,2023-05-29,2023-06-27,basic
user_29535,2023-12-02,2023-12-31,pro
user_14292,2023-08-03,2023-09-01,pro
user_10398,2023-12-04,2024-01-02,basic
user_15711,2023-09-26,2023-10-25,premium
user_21500,2023-07-28,2023-08-26,premium
user_16847,2023-08-13,2023-09-11,basic
user_24028,2023-11-20,2023-12-19,pro
user_10472,2023-07-28,2023-08-26,premium
user_28236,2023-04-12,2023-05-11,basic
user_22245,2023-10-10,2023-11-08,basic
user_23243,2023-06-03,2023-07-02,pro
user_22107,2023-09-19,2023-10-18,pro
user_1,2023-10-13,2023-11-11,basic
user_27524,2023-12-30,2024-01-28,pro
user_6357,2023-12-27,2024-01-25,pro
user_10263,2023-05-10,2023-06-08,premium
user_29417,2023-06-26,2023-07-25,basic
user_5627,2023-12-27,2024-01-25,premium
user_2483,2023-06-04,2023-07-03,basic
user_1357,2023-09-11,2023-10-10,premium
user_5445,2023-09-04,2023-10-03,premium
user_28986,2023-10-26,2023-11-24,premium
user_12918,2023-11-12,2023-12-11,basic
user_4051,2023-09-30,2023-10-29,basic
user_4241,2023-12-26,2024-01-24,pro
user_19411,2023-12-25,2024-01-23,pro
user_26796,2023-10-08,2023-11-06,basic
user_15378,2023-11-05,2023-12-04,premium
user_11977,2023-11-24,2023-12-23,pro
user_10368,2023-11-26,2023-12-25,premium
user_12242,2023-11-21,2023-12-20,pro
user_29850,2023-09-13,2023-10-12,basic
user_16566,2023-06-19,2023-07-18,premium
user_12135,2023-08-19,2023-09-17,pro
user_21082,2023-09-17,2023-10-16,pro
user_12616,2023-10-18,2023-11-16,pro
user_241,2023-10-03,2023-11-01,pro
user_14829,2023-08-17,2023-09-15,basic
user_1278,2023-11-20,2023-12-19,basic
user_27967,2023-08-07,2023-09-05,basic
user_23843,2023-10-01,2023-10-30,premium
user_13563,2023-05-12,2023-06-10,basic
user_29780,2023-11-07,2023-12-06,premium
user_5032,2023-10-08,2023-11-06,premium
user_27914,2023-06-03,2023-07-02,pro
user_24322,2023-05-18,2023-06-16,pro
user_3439,2023-09-22,2023-10-21,basic
user_25655,2023-06-16,2023-07-15,pro
user_13584,2023-08-06,2023-09-04,pro
user_17592,2023-06-29,2023-07-28,pro
user_5446,2023-08-24,2023-09-22,pro
user_26766,2023-05-14,2023-06-12,premium
user_26322,2023-09-15,2023-10-14,premium
user_12535,2023-12-16,2024-01-14,basic
user_14117,2023-08-18,2023-09-16,basic
user_19823,2023-03-10,2023-04-08,basic
user_22590,2023-09-08,2023-10-07,premium
user_19862,2023-08-31,2023-09-29,pro
user_10609,2023-09-19,2023-10-18,pro
user_24185,2023-12-03,2024-01-01,pro
user_22854,2023-07-27,2023-08-25,basic
user_27922,2023-09-19,2023-10-18,basic
user_29718,2023-12-20,2024-01-18,premium
user_16068,2023-11-10,2023-12-09,premium
user_1303,2023-11-18,2023-12-17,basic
user_26782,2023-12-07,2024-01-05,premium
user_20133,2023-10-01,2023-10-30,pro
user_22451,2023-08-28,2023-09-26,pro
user_12825,2023-09-14,2023-10-13,pro
user_5686,2023-11-22,2023-12-21,premium
user_20442,2023-12-07,2024-01-05,basic
user_10821,2023-04-26,2023-05-25,basic
user_12111,2023-06-23,2023-07-22,pro
user_5406,2023-12-14,2024-01-12,premium
user_24185,2023-07-18,2023-08-16,premium
user_5605,2023-06-09,2023-07-08,basic
user_24273,2023-07-25,2023-08-23,pro
user_21121,2023-07-30,2023-08-28,premium
user_9053,2023-05-17,2023-06-15,premium
user_22686,2023-11-17,2023-12-16,pro
user_4936,2023-08-05,2023-09-03,basic
user_20363,2023-12-04,2024-01-02,basic
user_3506,2023-12-25,2024-01-23,premium
user_3679,2023-05-05,2023-06-03,premium
user_3911,2023-12-06,2024-01-04,pro
user_20245,2023-12-22,2024-01-20,pro
user_5700,2023-09-23,2023-10-22,basic
user_22895,2023-04-25,2023-05-24,premium
user_18756,2023-11-14,2023-12-13,basic
user_27147,2023-08-22,2023-09-20,pro
user_360,2023-12-04,2024-01-02,premium
user_17357,2023-11-08,2023-12-07,premium
user_29961,2023-09-02,2023-10-01,pro
user_22593,2023-11-11,2023-12-10,basic
user_13530,2023-08-29,2023-09-27,pro
user_23814,2023-06-22,2023-07-21,premium
user_18327,2023-08-16,2023-09-14,pro
user_3665,2023-09-09,2023-10-08,basic
user_3893,2023-11-15,2023-12-14,basic
user_34,2023-11-21,2023-12-20,pro
user_24501,2023-05-01,2023-05-30,premium
user_10022,2023-06-06,2023-07-05,pro
user_13918,2023-08-17,2023-09-15,premium
user_8602,2023-05-22,2023-06-20,basic
user_13993,2023-11-06,2023-12-05,basic
user_2635,2023-10-30,2023-11-28,pro
user_19126,2023-12-07,2024-01-05,basic
user_4518,2023-08-24,2023-09-22,pro
user_444,2023-07-28,2023-08-26,basic
user_3680,2023-08-08,2023-09-06,premium
user_5414,2023-11-02,2023-12-01,pro
user_15485,2023-09-22,2023-10-21,basic
user_18014,2023-03-16,2023-04-14,premium
user_12099,2023-04-19,2023-05-18,pro
user_21155,2023-10-16,2023-11-14,pro
user_19014,2023-10-05,2023-11-03,basic
user_15854,2023-09-30,2023-10-29,pro
user_2651,2023-11-18,2023-12-17,premium
user_29820,2023-06-02,2023-07-01,pro
user_16001,2023-10-04,2023-11-02,pro
user_1664,2023-11-08,2023-12-07,premium
user_4762,2023-09-25,2023-10-24,pro
user_15087,2023-05-08,2023-06-06,premium
user_259,2023-04-28,2023-05-27,basic
user_13915,2023-08-03,2023-09-01,pro
user_26073,2023-07-19,2023-08-17,pro
user_10316,2023-08-10,2023-09-08,pro
user_15124,2023-06-11,2023-07-10,basic
user_383,2023-11-09,2023-12-08,basic
user_23473,2023-06-27,2023-07-26,pro
user_22505,2023-07-04,2023-08-02,basic
user_23420,2023-10-13,2023-11-11,basic
user_28641,2023-07-20,2023-08-18,basic
user_26003,2023-05-19,2023-06-17,pro
user_10388,2023-07-19,2023-08-17,basic
user_10441,2023-06-07,2023-07-06,premium
user_2106,2023-11-22,2023-12-21,basic
user_8051,2023-11-06,2023-12-05,basic
user_19689,2023-09-05,2023-10-04,basic
user_5322,2023-10-07,2023-11-05,premium
user_12614,2023-10-09,2023-11-07,premium
user_14610,2023-10-05,2023-11-03,premium
user_29783,2023-09-26,2023-10-25,pro
user_2583,2023-09-13,2023-10-12,basic
user_21015,2023-10-16,2023-11-14,premium
user_27939,2023-04-16,2023-05-15,basic
user_5783,2023-10-01,2023-10-30,premium
user_5524,2023-08-18,2023-09-16,pro
user_8733,2023-07-15,2023-08-13,basic
user_15004,2023-06-09,2023-07-08,premium
user_6933,2023-03-02,2023-03-31,premium
user_16216,2023-03-01,2023-03-30,basic
user_7086,2023-08-11,2023-09-09,basic
user_17292,2023-12-12,2024-01-10,premium
user_5699,2023-12-09,2024-01-07,basic
user_16278,2023-04-13,2023-05-12,basic
user_1996,2023-05-25,2023-06-23,premium
user_24720,2023-09-13,2023-10-12,basic
user_26578,2023-03-17,2023-04-15,premium
user_5282,2023-11-12,2023-12-11,premium
user_12975,2023-05-14,2023-06-12,pro
user_27694,2023-07-25,2023-08-23,pro
user_26485,2023-11-13,2023-12-12,premium
user_25989,2023-08-21,2023-09-19,basic
user_26718,2023-09-28,2023-10-27,basic
user_25187,2023-08-10,2023-09-08,basic
user_14753,2023-04-04,2023-05-03,pro
user_18362,2023-10-15,2023-11-13,pro
user_1143,2023-07-22,2023-08-20,premium
user_10998,2023-07-11,2023-08-09,premium
user_6918,2023-08-07,2023-09-05,pro
user_12894,2023-10-30,2023-11-28,basic
user_21770,2023-04-17,2023-05-16,basic
user_24075,2023-05-22,2023-06-20,pro
user_4681,2023-11-07,2023-12-06,pro
user_27740,2023-03-15,2023-04-13,premium
user_26580,2023-11-23,2023-12-22,pro
user_5098,2023-07-13,2023-08-11,basic
user_28166,2023-04-20,2023-05-19,basic
user_5845,2023-11-27,2023-12-26,premium
user_11232,2023-12-01,2023-12-30,pro
user_24379,2023-06-15,2023-07-14,pro
user_4170,2023-06-24,2023-07-23,basic
user_979,2023-11-19,2023-12-18,basic
user_7175,2023-08-09,2023-09-07,basic
user_21509,2023-10-24,2023-11-22,basic
user_25148,2023-11-16,2023-12-15,pro
user_2263,2023-12-09,2024-01-07,pro
user_14315,2023-12-29,2024-01-27,pro
user_7592,2023-07-23,2023-08-21,premium
user_19131,2023-12-11,2024-01-09,basic
user_14627,2023-09-14,2023-10-13,pro
user_16555,2023-09-07,2023-10-06,basic
user_23502,2023-08-14,2023-09-12,premium
user_2175,2023-12-01,2023-12-30,pro
user_24669,2023-12-29,2024-01-27,pro
user_21373,2023-06-02,2023-07-01,basic
user_28456,2023-10-14,2023-11-12,pro
user_10103,2023-10-15,2023-11-13,basic
user_19689,2023-05-03,2023-06-01,basic
user_14746,2023-11-26,2023-12-25,pro
user_15145,2023-08-23,2023-09-21,pro
user_11382,2023-07-05,2023-08-03,basic
user_29037,2023-07-05,2023-08-03,pro
user_14425,2023-12-31,2024-01-29,pro
user_29668,2023-10-18,2023-11-16,pro
user_15794,2023-07-07,2023-08-05,basic
user_20280,2023-08-18,2023-09-16,basic
user_25541,2023-07-21,2023-08-19,basic
user_18064,2023-05-30,2023-06-28,premium
user_28135,2023-05-31,2023-06-29,premium
user_11237,2023-10-25,2023-11-23,basic
user_14696,2023-10-25,2023-11-23,basic
user_28284,2023-07-06,2023-08-04,basic
user_25662,2023-12-08,2024-01-06,pro
user_24098,2023-10-18,2023-11-16,basic
user_18358,2023-12-22,2024-01-20,pro
user_663,2023-06-25,2023-07-24,premium
user_6651,2023-10-30,2023-11-28,premium
user_6494,2023-05-05,2023-06-03,premium
user_18633,2023-12-10,2024-01-08,pro
user_15860,2023-11-13,2023-12-12,premium
user_16345,2023-08-30,2023-09-28,premium
user_6397,2023-02-07,2023-03-08,basic
user_18757,2023-06-14,2023-07-13,pro
user_1599,2023-06-23,2023-07-22,pro
user_14196,2023-06-17,2023-07-16,pro
user_4388,2023-11-15,2023-12-14,basic
user_5340,2023-12-28,2024-01-26,basic
user_13255,2023-12-13,2024-01-11,premium
user_17349,2023-09-20,2023-10-19,pro
user_11874,2023-04-05,2023-05-04,premium
user_8323,2023-11-20,2023-12-19,basic
user_28048,2023-05-30,2023-06-28,pro
user_9128,2023-07-25,2023-08-23,pro
user_9140,2023-09-04,2023-10-03,basic
user_29997,2023-05-02,2023-05-31,pro
user_26975,2023-09-12,2023-10-11,premium
user_20782,2023-08-07,2023-09-05,pro
user_27220,2023-06-27,2023-07-26,pro
user_11079,2023-09-20,2023-10-19,premium
user_26087,2023-10-30,2023-11-28,pro
user_9572,2023-08-07,2023-09-05,premium
user_12103,2023-11-17,2023-12-16,pro
user_16590,2023-06-07,2023-07-06,basic
user_2842,2023-06-05,2023-07-04,premium
user_14994,2023-12-03,2024-01-01,pro
user_1059,2023-06-13,2023-07-12,premium
user_14785,2023-10-03,2023-11-01,pro
user_12166,2023-12-20,2024-01-18,basic
user_3033,2023-08-19,2023-09-17,premium
user_14020,2023-11-03,2023-12-02,pro
user_24471,2023-11-27,2023-12-26,premium
user_4654,2023-12-12,2024-01-10,basic
user_29859,2023-10-23,2023-11-21,premium
user_1907,2023-05-21,2023-06-19,pro
user_7732,2023-11-21,2023-12-20,basic
user_9385,2023-07-28,2023-08-26,basic
user_29246,2023-08-13,2023-09-11,premium
user_15727,2023-04-15,2023-05-14,premium
user_3130,2023-06-17,2023-07-16,pro
user_20434,2023-05-15,2023-06-13,pro
user_23155,2023-07-31,2023-08-29,premium
user_29842,2023-06-22,2023-07-21,basic
user_17742,2023-08-10,2023-09-08,premium
user_4462,2023-10-26,2023-11-24,pro
user_13739,2023-12-23,2024-01-21,pro
user_29951,2023-07-19,2023-08-17,pro
user_955,2023-12-24,2024-01-22,premium
user_28287,2023-06-05,2023-07-04,premium
user_27717,2023-08-25,2023-09-23,premium
user_26000,2023-08-27,2023-09-25,pro
user_1152,2023-12-30,2024-01-28,pro
user_21367,2023-05-22,2023-06-20,premium
user_23323,2023-09-26,2023-10-25,premium
user_19339,2023-04-20,2023-05-19,premium
user_246,2023-07-23,2023-08-21,basic
user_10565,2023-10-14,2023-11-12,pro
user_19363,2023-04-06,2023-05-05,basic
user_5474,2023-09-05,2023-10-04,pro
user_9250,2023-11-30,2023-12-29,premium
user_5357,2023-07-19,2023-08-17,basic
user_27211,2023-10-06,2023-11-04,pro
user_12424,2023-10-25,2023-11-23,premium
user_21135,2023-09-26,2023-10-25,premium
user_10062,2023-04-05,2023-05-04,pro
user_18612,2023-09-14,2023-10-13,basic
user_20940,2023-07-21,2023-08-19,basic
user_5518,2023-05-09,2023-06-07,premium
user_12118,2023-05-16,2023-06-14,premium
user_952,2023-11-04,2023-12-03,basic
user_13023,2023-11-22,2023-12-21,pro
user_8374,2023-07-25,2023-08-23,pro
user_8757,2023-11-28,2023-12-27,pro
user_29520,2023-11-21,2023-12-20,premium
user_13999,2023-07-16,2023-08-14,pro
user_20555,2023-10-21,2023-11-19,premium
user_2541,2023-05-25,2023-06-23,premium
user_27098,2023-10-20,2023-11-18,premium
user_5218,2023-07-09,2023-08-07,premium
user_13575,2023-07-19,2023-08-17,pro
user_29902,2023-12-29,2024-01-27,pro
user_20318,2023-10-28,2023-11-26,pro
user_23556,2023-10-18,2023-11-16,basic
user_18821,2023-06-11,2023-07-10,premium
user_20979,2023-11-12,2023-12-11,pro
user_25866,2023-06-18,2023-07-17,pro
user_13126,2023-09-26,2023-10-25,pro
user_13745,2023-10-10,2023-11-08,pro
user_17508,2023-09-26,2023-10-25,basic
user_24454,2023-11-28,2023-12-27,basic
user_8575,2023-10-19,2023-11-17,basic
user_18245,2023-05-13,2023-06-11,basic
user_28511,2023-12-06,2024-01-04,premium
user_18699,2023-12-04,2024-01-02,pro
user_8537,2023-07-28,2023-08-26,basic
user_12380,2023-08-30,2023-09-28,premium
user_23164,2023-10-20,2023-11-18,basic
user_21938,2023-08-23,2023-09-21,premium
user_23647,2023-06-20,2023-07-19,basic
user_82,2023-11-17,2023-12-16,pro
user_10710,2023-09-27,2023-10-26,basic
user_399,2023-09-10,2023-10-09,premium
user_5285,2023-06-01,2023-06-30,premium
user_1314,2023-12-05,2024-01-03,basic
user_21466,2023-07-20,2023-08-18,basic
user_21725,2023-11-25,2023-12-24,basic
user_23227,2023-08-18,2023-09-16,premium
user_7995,2023-12-30,2024-01-28,premium
user_1609,2023-11-30,2023-12-29,pro
user_12090,2023-06-05,2023-07-04,premium
user_16842,2023-08-16,2023-09-14,pro
user_11523,2023-11-07,2023-12-06,basic
user_16849,2023-12-17,2024-01-15,pro
user_21014,2023-06-09,2023-07-08,premium
user_8928,2023-05-08,2023-06-06,premium
user_21546,2023-12-30,2024-01-28,premium
user_8000,2023-11-30,2023-12-29,pro
user_1212,2023-09-07,2023-10-06,pro
user_28297,2023-09-15,2023-10-14,basic
user_28683,2023-08-25,2023-09-23,basic
user_20809,2023-09-12,2023-10-11,pro
user_8431,2023-11-13,2023-12-12,pro
user_18468,2023-09-30,2023-10-29,pro
user_16898,2023-09-23,2023-10-22,pro
user_12636,2023-11-25,2023-12-24,premium
user_24760,2023-09-29,2023-10-28,basic
user_12705,2023-09-05,2023-10-04,premium
user_25600,2023-07-09,2023-08-07,premium
user_8141,2023-08-30,2023-09-28,premium
user_16164,2023-11-29,2023-12-28,pro
user_22235,2023-11-24,2023-12-23,basic
user_21507,2023-12-14,2024-01-12,premium
user_5306,2023-05-30,2023-06-28,pro
user_6724,2023-08-10,2023-09-08,premium
user_22486,2023-09-30,2023-10-29,basic
user_6264,2023-12-11,2024-01-09,premium
user_14011,2023-07-28,2023-08-26,premium
user_26852,2023-12-09,2024-01-07,basic
user_9578,2023-12-03,2024-01-01,premium
user_29888,2023-12-13,2024-01-11,premium
user_4680,2023-10-14,2023-11-12,basic
user_702,2023-12-19,2024-01-17,pro
user_25340,2023-08-13,2023-09-11,basic
user_6889,2023-12-17,2024-01-15,basic
user_4978,2023-11-22,2023-12-21,basic
user_12867,2023-11-15,2023-12-14,basic
user_11695,2023-10-07,2023-11-05,pro
user_20132,2023-07-30,2023-08-28,pro
user_1156,2023-04-29,2023-05-28,premium
user_6631,2023-07-05,2023-08-03,premium
user_2010,2023-12-28,2024-01-26,basic
user_15352,2023-08-26,2023-09-24,basic
user_2160,2023-08-26,2023-09-24,basic
user_26441,2023-09-15,2023-10-14,basic
user_5348,2023-10-06,2023-11-04,premium
user_20103,2023-11-30,2023-12-29,premium
user_6282,2023-10-19,2023-11-17,basic
user_13890,2023-11-13,2023-12-12,basic
user_14730,2023-11-19,2023-12-18,basic
user_16894,2023-09-04,2023-10-03,premium
user_21318,2023-05-30,2023-06-28,premium
user_17059,2023-05-29,2023-06-27,basic
user_13840,2023-08-18,2023-09-16,basic
user_7991,2023-06-16,2023-07-15,pro
